,category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness,relative_radius,apparent_luminosity,estimated_luminosity
199,0,4.347288783,2.1024,451.6,451.6,2.36,5754.0,1.122,4.345,0.5481215822130987,2.103386809269162,214.80213089802135,1379955697973841.0
200,0,4.601811819,2.2607,755.9,755.9,2.35,4986.0,0.833,4.496,0.5481215822130987,2.8211284513805523,334.3654620250365,428843764282628.1
201,0,11.18719905,3.252,353.6,353.6,1.55,4986.0,0.833,4.496,0.5481215822130987,1.8607442977190878,108.73308733087332,428843764282628.1
202,0,4.220965778,3.0854,2260.0,2260.0,2.62,3837.0,0.517,4.747,1.0302760474101036,5.067698259187621,732.4820120567836,57935970052226.555
203,1,6.998099523,2.0488,20285.0,20285.0,588.66,5612.0,0.829,4.566,1.1638068498972982,710.0844390832328,9900.917610308474,681678678733298.0
204,0,5.95489993,2.3892,1410.7,1410.7,2.33,4261.0,0.633,4.641,0.5445126416053374,3.6808846761453395,590.4486857525532,132085017125465.62
205,0,12.03987488,2.7363,1250.6,1250.6,2.18,4261.0,0.633,4.641,0.5445126416053374,3.44391785150079,457.04052918174176,132085017125465.62
206,0,20.83762895,2.3734,439.0,439.0,1.42,4261.0,0.633,4.641,0.5445126416053374,2.243285939968404,184.9667144181343,132085017125465.62
207,1,8.8111022,5.0683,401.1,401.1,63.66,6200.0,2.404,3.8,-1.08672851310309,26.480865224625624,79.13896178205711,8539563743257600.0
208,0,23.58917143,5.073,1200.7,1200.7,3.16,4919.0,0.721,4.566,0.7588837137064011,4.382801664355063,236.68440764833431,304353163101182.9
209,0,6.481633073,3.784,298.5,298.5,2.54,5945.0,1.302,4.213,-1.371113032994736,1.9508448540706604,78.88477801268499,2117529182776204.2
210,0,10.37168928,3.035,1254.9,1254.9,3.2,5121.0,0.888,4.457,0.6701037747554548,3.6036036036036037,413.47611202635915,542306781012953.1
211,0,3.96996298,1.1757,299.2,299.2,1.78,5121.0,0.888,4.457,0.6701037747554548,2.0045045045045047,254.48668878115166,542306781012953.1
212,0,4.40841331,5.012,549.4,549.4,2.66,6007.0,0.961,4.457,1.008622403763532,2.7679500520291365,109.61691939345572,1202478453158906.2
213,1,7.9426176,6.703,1590.7,1590.7,4.68,5811.0,0.926,4.521,0.7184635788994659,5.0539956803455715,237.31165149932866,977744710449712.0
214,0,226.8904775,7.558,3136.4,3136.4,4.53,5067.0,0.75,4.585,1.1508146637093546,6.04,414.97750727705744,370788404293755.56
215,1,1.956811408,2.1958,24905.0,24905.0,21.58,5209.0,0.603,4.657,0.9155117360832712,35.787728026534,11342.10766007833,267702270109910.56
217,0,9.439459486,2.8979,3036.1,3036.1,4.16,5097.0,0.779,4.597,0.5791584714398527,5.34017971758665,1047.6897063390732,409575009216467.3
218,0,11.523067458,3.8757,507.3,507.3,3.13,5644.0,1.411,4.162,-1.384827007304232,2.2182849043231747,130.8924839383853,2020235730196480.2
219,0,20.47748843,2.8364,1382.4,1382.4,2.92,5097.0,0.779,4.597,0.5791584714398527,3.748395378690629,487.3783669440136,409575009216467.3
220,0,3.336123113,1.9616,516.3,516.3,1.74,5097.0,0.779,4.597,0.5791584714398527,2.233632862644416,263.20350734094615,409575009216467.3
221,0,8.01078456,2.312,1333.6,1333.6,1.72,3713.0,0.47,4.779,1.1421532062507254,3.6595744680851063,576.8166089965398,41985131018099.164
222,0,12.07134205,4.3224,759.2,759.2,1.29,3713.0,0.47,4.779,1.1421532062507254,2.74468085106383,175.643161206737,41985131018099.164
223,0,20.99587872,2.6333,767.3,767.3,1.3,3713.0,0.47,4.779,1.1421532062507254,2.765957446808511,291.3834352333573,41985131018099.164
224,0,7.41113177,2.5242,620.5,620.5,2.45,5849.0,0.919,4.517,0.5531740990639665,2.6659412404787814,245.82045796688058,988456378437731.0
225,1,1.000747038,0.9967,1823.5,1823.5,4.14,5472.0,0.79,4.499,0.8332278902262982,5.240506329113924,1829.5374736630881,559549532761856.5
226,0,8.884922995,2.07004,16053.0,16053.0,10.51,5332.0,0.843,4.5,0.7213507313856752,12.46737841043891,7754.922610191107,574401694236236.9
227,0,8.09888906,4.20241,6911.1,6911.1,8.95,6214.0,1.076,4.442,0.7191853670210179,8.317843866171003,1644.5563379108653,1726273240037193.0
228,0,10.00653012,5.344,936.1,936.1,3.52,6063.0,1.001,4.47,0.5762713189536434,3.516483516483517,175.16841317365268,1353999262818043.5
229,0,17.855221681,7.41287,9065.2,9065.2,13.16,6823.0,1.367,4.308,-2.101562612005767,9.626920263350403,1222.9001722679611,4049846049126663.0
232,0,5.007316661,4.2362,6932.3,6932.3,6.96,5865.0,0.827,4.563,1.1176124101179443,8.41596130592503,1636.4430385723053,809250702185323.6
233,0,2.211116989,1.6485,724.2,724.2,1.85,4500.0,0.646,4.656,1.1017330714437914,2.863777089783282,439.30846223839853,171125642250000.0
234,0,27.9541337,3.95,942.5,942.5,1.9,4500.0,0.646,4.656,1.1017330714437914,2.941176470588235,238.60759493670886,171125642250000.0
235,0,12.69104387,3.7727,252.1,252.1,2.57,5869.0,1.626,4.024,-0.9596938037098672,1.5805658056580565,66.82216979881782,3136877221368871.5
236,1,4.409409243,3.8636,12861.0,12861.0,10.95,5600.0,0.975,4.368,0.8216792802814598,11.23076923076923,3328.760741277565,934891776000000.0
237,0,16.23947096,4.0374,2590.7,2590.7,4.14,5191.0,0.837,4.564,0.7170200026563606,4.946236559139785,641.6753356120275,508692145003335.94
238,0,6.308201629,2.9785,1328.5,1328.5,2.96,5191.0,0.837,4.564,0.7170200026563606,3.5364396654719235,446.0298808124895,508692145003335.94
239,0,2.052349884,2.0778,14281.0,14281.0,13.12,5855.0,1.08,4.393,0.7162982145348086,12.148148148148147,6873.135046683993,1370740070579049.0
240,0,9.7704486,2.4517,1897.8,1897.8,2.23,3906.0,0.509,4.73,1.091628037742057,4.381139489194499,774.0751315413794,60306555039925.266
241,0,5.169804269,2.153,1037.4,1037.4,1.66,3906.0,0.509,4.73,1.091628037742057,3.261296660117878,481.83929400836047,60306555039925.266
242,0,21.22261195,6.5093,366.0,366.0,2.48,5945.0,1.302,4.213,-1.371113032994736,1.9047619047619047,56.227244096907505,2117529182776204.2
243,0,20.09017037,4.154,1432.1,1432.1,2.25,3906.0,0.509,4.73,1.091628037742057,4.4204322200392925,344.75204622051035,60306555039925.266
244,0,7.11373257,2.1764,807.6,807.6,1.16,3561.0,0.411,4.855,0.6996970877391036,2.8223844282238444,371.07149421062303,27162612524371.82
245,0,3.306551643,1.8177,509.2,509.2,0.91,3561.0,0.411,4.855,0.6996970877391036,2.2141119221411194,280.1342355724267,27162612524371.82
246,0,15.36845737,2.4714,756.1,756.1,1.11,3561.0,0.411,4.855,0.6996970877391036,2.7007299270072997,305.9399530630412,27162612524371.82
247,0,13.81020318,3.048,1309.7,1309.7,4.56,5942.0,1.142,4.327,0.8375586189556128,3.9929947460595447,429.6916010498688,1625783822259789.8
248,0,4.093578461,2.5833,538.6,538.6,2.85,6077.0,0.999,4.471,0.8187921277952492,2.8528528528528527,208.49301281306856,1361093380452807.0
249,0,105.145959,8.593,685.4,685.4,3.43,6077.0,0.999,4.471,0.8187921277952492,3.4334334334334335,79.76259746305132,1361093380452807.0
250,0,10.8484518,2.9993,1675.6,1675.6,2.34,4201.0,0.591,4.682,0.5726623783458809,3.9593908629441623,558.6636881939119,108789176154281.3
251,0,6.66833241,1.915,362.3,362.3,1.18,4201.0,0.591,4.682,0.5726623783458809,1.996615905245347,189.19060052219322,108789176154281.3
252,0,4.082274889,3.23015,17859.0,17859.0,10.55,5655.0,0.794,4.581,0.6737127153632174,13.287153652392947,5528.845409655898,644720444074312.4
254,0,42.1406089,5.083,895.5,895.5,1.85,4500.0,0.646,4.656,1.1017330714437914,2.863777089783282,176.17548691717488,171125642250000.0
255,0,4.617490562,2.2618,575.8,575.8,1.62,4500.0,0.646,4.656,1.1017330714437914,2.5077399380804954,254.57600141480233,171125642250000.0
256,0,10.19849255,2.4283,634.1,634.1,1.75,4500.0,0.646,4.656,1.1017330714437914,2.7089783281733744,261.1291850265618,171125642250000.0
257,1,5.795063956,3.2496,1692.9,1692.9,4.33,5865.0,0.827,4.563,0.7393954344244854,5.235792019347038,520.9564254062038,809250702185323.6
258,0,7.15681552,2.5882,867.0,867.0,2.47,5029.0,0.838,4.494,0.8628212032099469,2.9474940334128883,334.98184066146354,449173969117862.1
259,0,17.64830851,2.0873,763.3,763.3,2.43,5029.0,0.838,4.494,0.8628212032099469,2.8997613365155135,365.68773056101185,449173969117862.1
260,0,4.14810719,2.535,175.2,175.2,1.08,5029.0,0.838,4.494,0.8628212032099469,1.288782816229117,69.11242603550295,449173969117862.1
261,0,16.51410989,4.1575,973.5,973.5,2.72,5527.0,0.866,4.488,0.6917574184020278,3.140877598152425,234.15514131088395,699831751088210.1
262,0,30.1329298,5.172,1015.8,1015.8,3.14,5527.0,0.866,4.488,0.6917574184020278,3.6258660508083143,196.40371229698377,699831751088210.1
263,0,4.79090809,2.603,251.3,251.3,1.36,5527.0,0.866,4.488,0.6917574184020278,1.5704387990762125,96.54245101805608,699831751088210.1
264,0,31.71981013,4.819,363.4,363.4,3.09,5869.0,1.626,4.024,-0.9596938037098672,1.900369003690037,75.40983606557377,3136877221368871.5
265,0,99.6415962,4.448,952.5,952.5,2.64,5527.0,0.866,4.488,0.6917574184020278,3.048498845265589,214.1411870503597,699831751088210.1
266,0,4.708326451,3.16114,7912.7,7912.7,10.6,5560.0,1.21,4.246,0.6123607250312627,8.760330578512397,2503.1159644938216,1399168138567936.0
267,1,16.37198661,3.8449,4147.6,4147.6,540.37,4187.0,0.592,4.656,1.002848098791112,912.7871621621622,1078.7276652188614,107709809309208.97
268,0,5.392026903,2.9804,1151.4,1151.4,2.68,5198.0,0.801,4.589,1.0006827344264548,3.3458177278402,386.3239833579386,468392716120968.9
270,0,6.491682808,4.301,7163.3,7163.3,9.66,6123.0,1.107,4.413,0.9992391581833496,8.72628726287263,1665.4963961869332,1722472430830344.2
271,1,3.044770796,10.0134,1695.0,1695.0,24.54,5525.0,0.753,4.603,0.9790290907798832,32.589641434262944,169.27317394691113,528346800514269.1
272,0,3.855603916,3.2179,16653.0,16653.0,13.61,6033.0,1.046,4.46,0.727125036358095,13.011472275334606,5175.114204916249,1449428078693439.8
273,1,3.855599139,3.183,1030.9,1030.9,3.57,5936.0,0.965,4.501,0.5697752258596716,3.699481865284974,323.87684574300977,1156192627543849.2
274,0,38.47876629,5.04169,23530.0,23530.0,13.26,5510.0,0.879,4.539,-0.3505046291196406,15.085324232081911,4667.085838280418,712170771357478.4
275,1,37.601661282,8.30604,59130.0,59130.0,27.22,6140.0,1.096,4.354,0.895301668679805,24.83576642335766,7118.915873268128,1707240060157635.0
276,0,3.314947362,1.8007,1398.2,1398.2,3.94,5609.0,0.944,4.481,0.6332925805562822,4.173728813559322,776.4758149608487,882034857703407.6
277,1,6.71969089,3.0231,969.7,969.7,4.37,5931.0,0.866,4.479,0.6549462242028551,5.046189376443418,320.76345473189775,927998940039704.9
278,0,39.6431552,6.5292,15664.0,15664.0,10.98,5231.0,0.9,4.455,0.5387383366329175,12.2,2399.068798627703,606490355425220.0
279,1,51.42598578,16.9422,66068.0,66068.0,29.66,6257.0,1.147,4.41,0.9862469719954072,25.858761987794246,3899.611620686806,2016468563102709.0
280,0,21.80451611,3.4097,1144.9,1144.9,2.6,5481.0,0.708,4.629,0.5791584714398527,3.672316384180791,335.7773411150541,452382424346766.06
281,0,10.28194593,3.4366,1110.7,1110.7,2.53,5196.0,0.775,4.593,0.9147899479617192,3.2645161290322577,323.1973462142816,437804251447001.8
282,0,18.11993039,4.2309,1506.9,1506.9,2.95,5196.0,0.775,4.593,0.9147899479617192,3.806451612903226,356.1653548890307,437804251447001.8
283,0,3.78402867,1.9012,426.1,426.1,1.7,5196.0,0.775,4.593,0.9147899479617192,2.193548387096774,224.12160740584895,437804251447001.8
284,0,5.15448142,3.228,697.5,697.5,2.94,5431.0,0.884,4.457,0.7942513316624683,3.3257918552036196,216.07806691449812,679866655115021.5
285,1,33.80364366,11.4813,13494.0,13494.0,20.7,5855.0,1.796,3.999,-0.8341026705597496,11.525612472160356,1175.3024483290221,3790707393262097.0
286,0,5.743469797,3.4412,1240.2,1240.2,3.13,5897.0,0.891,4.531,0.9227296172987952,3.5129068462401793,360.3975357433454,960019200757386.4
288,1,19.974485239,4.23479,40293.0,40293.0,26.56,6108.0,0.997,4.471,0.6874266896727131,26.63991975927783,9514.757520443753,1383523149134213.0
289,0,3.166353562,3.3129,1473.4,1473.4,3.82,6007.0,0.998,4.47,0.9660369045919396,3.8276553106212425,444.74629478704463,1296855566099832.2
290,1,23.899634407,3.81881,20953.0,20953.0,44.04,6192.0,0.924,4.503,0.8577686863590791,47.662337662337656,5486.7877689646775,1255069376940680.0
291,0,3.388012244,2.6849,280.1,280.1,2.11,5553.0,1.25,4.221,0.5777148951967473,1.688,104.32418339602967,1485698619819501.5
292,0,5.83909761,3.1915,273.6,273.6,2.06,5553.0,1.25,4.221,0.5777148951967473,1.6480000000000001,85.72771424095254,1485698619819501.5
293,0,1.620467654,2.1888,159.6,159.6,1.57,5553.0,1.25,4.221,0.5777148951967473,1.256,72.91666666666666,1485698619819501.5
294,0,10.6816951,3.605,307.8,307.8,2.3,5553.0,1.25,4.221,0.5777148951967473,1.8399999999999999,85.38141470180305,1485698619819501.5
295,0,6.104849417,4.6912,2090.3,2090.3,3.18,5085.0,0.712,4.584,0.5430690653622321,4.466292134831461,445.57895634379264,338940773562473.6
296,0,3.578780566,2.91089,11382.0,11382.0,10.43,5524.0,0.994,4.421,-0.2357403177928083,10.492957746478872,3910.144320122024,919999197294803.2
297,1,3.187067566,3.119,1037.4,1037.4,23.88,5450.0,0.811,4.552,1.00212631066956,29.44512946979038,332.6066046809875,580266792569256.4
298,0,5.826657508,2.9183,1539.1,1539.1,4.09,5561.0,1.06,4.362,1.139266053764516,3.8584905660377355,527.3960867628414,1074541791327322.2
299,0,12.41216347,3.739,611.3,611.3,2.58,5561.0,1.06,4.362,1.139266053764516,2.4339622641509435,163.49291254346082,1074541791327322.2
300,0,18.74649011,3.895,796.8,796.8,3.05,5561.0,1.06,4.362,1.139266053764516,2.877358490566037,204.56996148908857,1074541791327322.2
301,0,20.86021229,5.1937,1910.5,1910.5,5.5,6035.0,1.257,4.22,0.7018624521037609,4.375497215592682,367.84950998324894,2095943894966881.8
302,0,42.63427848,6.1998,1719.3,1719.3,5.22,6035.0,1.257,4.22,0.7018624521037609,4.1527446300715996,277.3153972708797,2095943894966881.8
303,0,87.6476068,8.871,1009.6,1009.6,4.0,6035.0,1.257,4.22,0.7018624521037609,3.182179793158314,113.80904069439747,2095943894966881.8
305,0,9.467821474,2.4327,2237.0,2237.0,2.13,3582.0,0.458,4.807,0.5834892001691673,4.65065502183406,919.5544045710527,34532918371583.016
306,0,0.893040969,1.0981,741.7,741.7,1.24,3582.0,0.458,4.807,0.5834892001691673,2.707423580786026,675.4393953191877,34532918371583.016
307,0,4.942783419,3.25346,11145.0,11145.0,10.62,5514.0,0.978,4.459,-0.3656621796722416,10.858895705521471,3425.5838399734434,884188285417586.4
308,0,20.83426731,4.0454,988.4,988.4,2.74,5537.0,0.88,4.549,0.8281753733754317,3.1136363636363638,244.32688980076136,727886120694780.6
309,0,9.94602357,3.3862,994.5,994.5,3.12,5344.0,1.013,4.365,0.960984387741073,3.0799605133267525,293.69204417931604,836921430297017.2
310,0,1.04562195,1.8955,213.0,213.0,1.45,5344.0,1.013,4.365,0.960984387741073,1.4313919052319843,112.37140596148774,836921430297017.2
311,0,5.71462396,2.336,297.8,297.8,1.78,5344.0,1.013,4.365,0.960984387741073,1.75715695952616,127.48287671232877,836921430297017.2
312,1,102.9641952,15.735,1896.7,1896.7,39.0,5047.0,7.119,3.066,-0.4739303979051008,5.478297513695744,120.54019701302829,3.2882982762477476e+16
313,0,8.14515981,5.073,446.8,446.8,3.43,5896.0,1.24,4.197,0.476664558179412,2.7661290322580645,88.07411787896707,1858117911321778.8
314,0,18.9985279,4.529,430.7,430.7,43.17,5896.0,1.24,4.197,0.476664558179412,34.814516129032256,95.0982556855818,1858117911321778.8
315,0,4.24439049,3.282,174.0,174.0,2.07,5896.0,1.24,4.197,0.476664558179412,1.6693548387096773,53.016453382084094,1858117911321778.8
317,0,28.5742692,4.9427,824.9,824.9,2.32,5551.0,0.812,4.508,-0.3562789340920592,2.8571428571428568,166.8925890707508,626032626775231.5
320,0,7.34373964,1.1784,574.4,574.4,1.84,5757.0,0.762,4.597,0.2832253416033679,2.4146981627296586,487.44059742023086,637815193602391.2
321,1,0.445277068,3.539,186.7,186.7,35.74,6167.0,1.064,4.444,0.7783719929883154,33.590225563909776,52.7550155411133,1637491482347987.0
322,1,0.379463865,0.86896,1973.3,1973.3,59.56,5075.0,1.783,3.892,-0.3447303241472207,33.404374649467194,2270.8755293684403,2108855742995550.2
323,1,9.88047978,2.78458,18541.0,18541.0,23.6,6113.0,0.917,4.512,0.6838177490649505,25.736095965103598,6658.454775944667,1174238334856359.0
324,1,4.6484156,38.1939,128.4,128.4,5.06,6980.0,3.482,3.577,-2.383059979411204,1.4531878230901778,3.361793375381933,2.877923358003372e+16
325,1,17.512014768,1.8248,4511.7,4511.7,13.66,6224.0,1.132,4.33,-1.3920448885197558,12.06713780918728,2472.4353353792194,1922964158455374.0
328,1,0.525154153,2.1441,747.5,747.5,23.61,5582.0,0.846,4.497,0.5726623783458809,27.907801418439718,348.63112727951125,694864388249562.4
329,1,1.303861044,4.0541,598.2,598.2,27.85,5758.0,0.902,4.475,-0.5121851683473787,30.875831485587582,147.5543277176192,894333949675342.2
330,1,2.55549176,9.083,113.8,113.8,23.35,5948.0,0.901,4.508,0.2088811650834707,25.91564927857936,12.528900143124519,1016092910849681.0
331,1,2.947376671,2.0911,433.2,433.2,403.59,8090.0,2.234,4.002,-2.7389015233365366,180.65801253357205,207.1636937497011,2.1377672721181868e+16
332,0,224.7789355,11.1899,3487.5,3487.5,7.67,5873.0,1.235,4.293,-0.5576578200051792,6.2105263157894735,311.6649836012833,1814570802569442.2
333,1,0.890110752,0.8774,321.5,321.5,1.25,4768.0,0.711,4.628,1.0526514791782284,1.7580872011251758,366.4235240483246,261266777338461.28
334,1,5.76573396,2.924,248.0,248.0,7.47,5772.0,4.434,3.364,0.0349302277893422,1.6847090663058186,84.81532147742818,2.182210631310831e+16
335,0,7.42608123,3.6379,443.3,443.3,2.47,6049.0,1.176,4.353,0.3994332291733043,2.100340136054422,121.85601583331042,1851607714327639.2
336,0,15.9868932,4.158,178.5,178.5,1.62,6049.0,1.176,4.353,0.3994332291733043,1.3775510204081634,42.92929292929293,1851607714327639.2
337,1,0.73094589,4.32,250.2,250.2,17.12,5901.0,0.848,4.553,0.8202357040383544,20.18867924528302,57.91666666666666,871955182105097.0
338,0,18.92537246,3.9835,640.9,640.9,13.92,4941.0,4.885,3.317,0.24497057116109,2.849539406345957,160.8886657462031,1.4222912939487314e+16
339,1,0.933749106,4.256,186.2,186.2,3.22,6215.0,2.188,3.849,-0.8557563142063211,1.4716636197440585,43.74999999999999,7142646671780909.0
340,1,2.037440623,3.442,118.6,118.6,1.19,6253.0,1.015,4.415,-0.0560150755262612,1.1724137931034484,34.45671121441023,1575019007322438.0
342,0,31.5925809,13.566,145.1,145.1,1.78,5676.0,1.487,4.1,-0.7034590205587655,1.1970410221923335,10.695857290284534,2295046473423194.5
343,0,17.157236,11.284,110.4,110.4,1.55,5676.0,1.487,4.1,-0.7034590205587655,1.0423671822461331,9.7837646224743,2295046473423194.5
344,0,1.97376085,1.82542,30222.0,30222.0,8.78,3807.0,0.503,4.762,1.0468771742058085,17.455268389662027,16556.189808372867,53145619932127.44
346,1,4.618767792,5.9957,4399.1,4399.1,7.48,6013.0,1.033,4.381,-0.4421717205567961,7.24104549854792,733.7091582300649,1394971896960801.5
349,0,2.785821236,3.5599,68.9,68.9,1.69,6202.0,1.733,4.026,-4.360037644343231,0.9751875360646277,19.354476249332848,4443489651106937.0
350,1,52.56901867,6.7507,26900.0,26900.0,78.54,7240.0,1.717,4.178,-3.273746521406867,45.742574257425744,3984.7719495755996,8100183457038770.0
351,1,3.411758679,3.158,570.6,570.6,14.71,3995.0,0.561,4.71,0.7170200026563606,26.22103386809269,180.68397720075998,80166487821154.72
352,1,0.525426427,1.0801,324.6,324.6,1.45,5791.0,0.802,4.575,0.3842756786207045,1.8079800498753116,300.52772891398945,723374168733635.8
353,0,1.269091415,1.4647,340.9,340.9,1.41,5041.0,0.766,4.576,-0.1917112423781118,1.8407310704960833,232.74390660203454,378899758979637.75
354,0,2.853133997,1.465,277.1,277.1,1.36,5041.0,0.766,4.576,-0.1917112423781118,1.7754569190600522,189.1467576791809,378899758979637.75
355,0,6.79685353,3.1702,393.1,393.1,2.01,6061.0,0.97,4.486,0.8130178228228306,2.072164948453608,123.99848589994323,1269756967424101.2
356,1,8.667822346,4.9658,2121.9,2121.9,67.37,6266.0,1.889,3.923,-0.8911239321623897,35.66437268395977,427.3027508155786,5500795225143830.0
357,0,1.475323222,2.3155,154.9,154.9,5.88,4941.0,4.885,3.317,0.24497057116109,1.203684749232344,66.89699848844742,1.4222912939487314e+16
358,0,4.15246118,2.5755,223.4,223.4,7.62,4941.0,4.885,3.317,0.24497057116109,1.5598771750255886,86.74043874975733,1.4222912939487314e+16
359,0,8.7348852,4.49,270.7,270.7,1.59,5982.0,0.96,4.493,0.3821103142560473,1.6562500000000002,60.28953229398663,1180125245156637.0
360,1,10.26547688,3.733,399.6,399.6,1.81,5699.0,0.853,4.553,0.6838177490649505,2.1219226260257913,107.04527189927673,767525282610261.6
